,dteday,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,StandardizedTemp,StandardizedHumidity,StandardizedWindspeed,LogCasual,TempCategory,season_orig,Season_1,Season_2,Season_3,Season_4,fakeNaNvals,WindspeedImputed,HolidayUsage,InteractionTerm,WindSpeedCategory,WeekdayEncoded
550,2012-07-04,1,7,1,3,0,1,0.9096614409859937,0.8575016565453758,0.53875,0.13495000000000001,2562,4841,7403,1.6049200372128951,-0.625883797414448,-0.7166159681474058,7.848543482456679,76-100,3,0,0,1,0,3,0.13495000000000001,2562,0.49008010133120405,Low,551.1442307692307
551,2012-07-05,1,7,0,4,1,1,0.9574262407471509,0.8956074507263072,0.45791699999999996,0.194029,1405,4836,6241,1.8143316264109832,-1.1934153114037755,0.04571465436315518,7.247792581767846,76-100,3,0,0,1,0,3,0.194029,0,0.43842175188421306,Medium,590.9615384615385
552,2012-07-06,1,7,0,5,1,1,0.9584641996389947,0.884011633096464,0.45083300000000004,0.146142,1366,4841,6207,1.8188822708635966,-1.243152340155651,-0.5721990970572014,7.2196420401307355,76-100,3,0,0,1,0,3,0.146142,0,0.4321072905158469,Low,752.2884615384615
553,2012-07-07,1,7,0,6,0,1,1.0,0.952767454632709,0.492083,0.163554,1448,3392,4840,2.0009845303874814,-0.9535345485104104,-0.3475219562939201,7.277938572945661,76-100,3,0,0,1,0,3,0.163554,0,0.492083,Medium,1465.2571428571428
554,2012-07-08,1,7,0,0,0,1,0.9511959952979091,0.9337119322722343,0.57375,0.125629,1203,3469,4672,1.7870168337782535,-0.380147489351819,-0.8368902404340213,7.0925737159746784,76-100,3,0,0,1,0,3,0.125629,0,0.5457487023021753,Low,1338.2952380952381
555,2012-07-09,1,7,0,1,1,2,0.8120534315818121,0.7547446504873027,0.683333,0.180975,998,5571,6569,1.1769846439944398,0.38923884911752493,-0.12272868330763938,6.905753276311464,76-100,3,0,0,1,0,3,0.180975,0,0.5549029075630943,Medium,674.1333333333333
556,2012-07-10,1,7,0,2,1,2,0.8245139224802955,0.7688449757057514,0.6675,0.15173699999999998,954,5336,6290,1.231614229259899,0.27807476438736506,-0.5000035650924325,6.860663671448287,76-100,3,0,0,1,0,3,0.15173699999999998,0,0.5503630432555973,Medium,556.1826923076923
557,2012-07-11,1,7,0,3,1,1,0.8193228819719874,0.7497789522652406,0.633333,0.151733,975,6289,7264,1.208855544038309,0.038186980456627245,-0.5000551794137654,6.882437470997847,76-100,3,0,0,1,0,3,0.151733,0,0.5189042188079648,Medium,551.1442307692307
558,2012-07-12,1,7,0,4,1,1,0.8182836770310539,0.7555702979051396,0.529583,0.14677500000000002,1032,6414,7446,1.2042994366271695,-0.6902456470147366,-0.5640311307062272,6.939253946041508,76-100,3,0,0,1,0,3,0.14677500000000002,0,0.4333491245331366,Low,590.9615384615385
559,2012-07-13,1,7,0,5,1,2,0.8380136183197127,0.7729627117149,0.485833,0.08085,1511,5988,7499,1.2907999219364985,-0.9974160320930225,-1.414699664178506,7.32052696227274,76-100,3,0,0,1,0,3,0.08085,0,0.407134670229121,Low,752.2884615384615
560,2012-07-14,1,7,0,6,0,2,0.8027080634079491,0.7704805189213711,0.6991669999999999,0.143679,2355,4614,6969,1.1360124550453434,0.5004099548850575,-0.6039806154180997,7.764296006450518,76-100,3,0,0,1,0,3,0.143679,0,0.5612269885687454,Low,1465.2571428571428
561,2012-07-15,1,7,0,0,0,1,0.8556651497265046,0.821875429887964,0.717917,0.166667,1920,4111,6031,1.3681881924235497,0.6320544056328954,-0.3073531107163819,7.560080465021827,76-100,3,0,0,1,0,3,0.166667,0,0.614296557296203,Medium,1338.2952380952381
562,2012-07-16,1,7,0,1,1,1,0.8774710087988511,0.8467222978883379,0.645,0.164187,1088,5742,6830,1.4637899666381056,0.12010142348996111,-0.3393539899429463,6.992096427415888,76-100,3,0,0,1,0,3,0.164187,0,0.565968800675259,Medium,674.1333333333333
563,2012-07-17,1,7,0,2,1,1,0.9460037087405111,0.8881464333606711,0.505833,0.114429,921,5865,6786,1.7642526855981366,-0.8569952846286635,-0.9814103401668921,6.825460036255307,76-100,3,0,0,1,0,3,0.114429,0,0.47851989400333894,Low,556.1826923076923
564,2012-07-18,1,7,0,3,1,1,0.9148524814943019,0.874888819815118,0.577083,0.137442,799,4914,5713,1.6276787224344855,-0.35674637178688334,-0.6844602459568421,6.683360945766275,76-100,3,0,0,1,0,3,0.137442,0,0.5279458145781762,Low,551.1442307692307
565,2012-07-19,1,7,0,4,1,1,0.8857784180808701,0.8342745801405675,0.600417,0.165429,888,5703,6591,1.5002115111345877,-0.19291748572021564,-0.32332774316899765,6.78897174299217,76-100,3,0,0,1,0,3,0.165429,0,0.5318364204488618,Medium,590.9615384615385
566,2012-07-20,1,7,0,5,1,2,0.7559812225386358,0.7008885488872532,0.8441670000000001,0.20896699999999999,747,5123,5870,0.9311515102998689,1.518460374001664,0.23846833738187156,6.616065185132817,76-100,3,0,0,1,0,3,0.20896699999999999,0,0.6381744006867727,Medium,752.2884615384615
567,2012-07-21,1,7,0,6,0,3,0.6687577862492502,0.6180442158475998,0.8654170000000001,0.2133,1264,3195,4459,0.5487444134416469,1.6676574181825456,0.294379550966026,7.142036574706803,51-75,3,0,0,1,0,3,0.2133,0,0.5787543571024675,Medium,1465.2571428571428
568,2012-07-22,1,7,0,0,0,2,0.7580583863714129,0.7141461624328063,0.7625,0.0939208,2544,4866,7410,0.9402582621636206,0.9450733148430713,-1.2460395463581122,7.841492924460013,76-100,3,0,0,1,0,3,0.0939208,0,0.5780195196082023,Low,1338.2952380952381
569,2012-07-23,1,7,0,1,1,1,0.8504741092181964,0.8019509431545034,0.6941669999999999,0.138683,1135,5831,6966,1.3454295072019593,0.46530476801896764,-0.6684469027632267,7.034387929915503,76-100,3,0,0,1,0,3,0.138683,0,0.5903710609736676,Low,674.1333333333333
570,2012-07-24,1,7,0,2,1,1,0.8618953951757465,0.82352147418362,0.655,0.211454,1140,6452,7592,1.3955029850562801,0.1903117972221408,0.2705595416707691,7.038783541388542,76-100,3,0,0,1,0,3,0.211454,0,0.564541483840114,Medium,556.1826923076923
571,2012-07-25,1,7,0,3,1,1,0.8286682501458501,0.7547446504873027,0.45,0.1648,1383,6790,8173,1.2498277329874041,-1.2490008642875419,-0.3314440951986382,7.232010331664759,76-100,3,0,0,1,0,3,0.1648,0,0.37290071256563256,Medium,551.1442307692307
572,2012-07-26,1,7,0,4,1,1,0.8940858273628891,0.8665929665866134,0.596667,0.28481300000000004,1036,5825,6861,1.5366330556310699,-0.2192463758697832,1.217153291340741,6.943122422819428,76-100,3,0,0,1,0,3,0.28481300000000004,0,0.5334715083551329,High,590.9615384615385
573,2012-07-27,1,7,0,5,1,1,0.900316072812131,0.859969410353855,0.594583,0.152992,1259,5645,6904,1.5639478482638003,-0.23387821775556927,-0.4838095717741509,7.138073034044347,76-100,3,0,0,1,0,3,0.152992,0,0.5353126315208553,Medium,752.2884615384615
574,2012-07-28,1,7,0,6,0,1,0.8681256406249883,0.8119099049337225,0.613333,0.15735000000000002,2234,4451,6685,1.42281777768901,-0.10223376700773215,-0.4275757686816638,7.711548979629146,76-100,3,0,0,1,0,3,0.15735000000000002,0,0.532450103541446,Medium,1465.2571428571428
575,2012-07-29,1,7,0,0,0,1,0.8255531274212291,0.7729627117149,0.62375,0.170396,2153,4444,6597,1.2361703366710386,-0.029095620690920556,-0.25923565965353607,7.674617497364363,76-100,3,0,0,1,0,3,0.170396,0,0.5149387632289917,Medium,1338.2952380952381
576,2012-07-30,1,7,0,1,1,1,0.8369744133787792,0.7953483890818172,0.66875,0.153617,1040,6065,7105,1.2862438145253594,0.2868510611038873,-0.4757448340658432,6.946975992135418,76-100,3,0,0,1,0,3,0.153617,0,0.5597266389470585,Medium,674.1333333333333
577,2012-07-31,1,7,0,2,1,1,0.8151685543064329,0.766350969197182,0.7041669999999999,0.165425,968,6248,7216,1.1906420403108042,0.5355151417511473,-0.32337935749033087,6.875232087276577,76-100,3,0,0,1,0,3,0.165425,0,0.5740147953802978,Medium,556.1826923076923
578,2012-08-01,1,8,0,3,1,1,0.8203608408638311,0.7721423148370811,0.6775,0.141179,1074,6506,7580,1.213406188490922,0.34828513811954476,-0.6362395662513298,6.97914527506881,76-100,3,0,0,1,0,3,0.141179,0,0.5557944696852456,Low,551.1442307692307
579,2012-08-02,1,8,0,4,1,1,0.8639725590085235,0.8243589353164974,0.659583,0.129354,983,6278,7261,1.4046097369200314,0.22248921150359877,-0.7888244036925083,6.890609120147166,76-100,3,0,0,1,0,3,0.129354,0,0.569861612388519,Low,590.9615384615385
580,2012-08-03,1,8,0,5,1,2,0.8805861315234721,0.845071003052664,0.6425,0.215792,1328,5847,7175,1.4774473629544709,0.10254883005691579,0.32653527315659014,7.191429330036379,76-100,3,0,0,1,0,3,0.215792,0,0.5657765895038308,Medium,752.2884615384615
581,2012-08-04,1,8,0,6,0,1,0.9148524814943019,0.8823498371807541,0.613333,0.257458,2345,4479,6824,1.6276787224344855,-0.10223376700773215,0.8641758513235368,7.76004068088038,76-100,3,0,0,1,0,3,0.257458,0,0.5611092170323446,High,1465.2571428571428
582,2012-08-05,1,8,0,0,0,1,0.8847404591890264,0.855850361709702,0.6525,0.29042100000000004,1707,3757,5464,1.4956608666819748,0.17275920378909548,1.289516569849843,7.442492722794441,76-100,3,0,0,1,0,3,0.29042100000000004,0,0.5772931496208398,High,1338.2952380952381
583,2012-08-06,1,8,0,1,1,2,0.8639725590085235,0.8285042366607407,0.654167,0.129354,1233,5780,7013,1.4046097369200314,0.18446327309025043,-0.7888244036925083,7.117205503164344,76-100,3,0,0,1,0,3,0.129354,0,0.5651823370089288,Low,674.1333333333333
584,2012-08-07,1,8,0,2,1,2,0.8432046588280211,0.8119322197287993,0.70375,0.11690799999999998,1278,5995,7273,1.3135586071580898,0.5325873691665163,-0.9494223645206613,7.15305163493748,76-100,3,0,0,1,0,3,0.11690799999999998,0,0.5934052786502199,Low,556.1826923076923
585,2012-08-08,1,8,0,3,1,2,0.860857436283903,0.8251845827343343,0.6729169999999999,0.1107,1263,6271,7534,1.390952340603668,0.316107723838086,-1.029527791229738,7.141245122350491,76-100,3,0,0,1,0,3,0.1107,0,0.5792856034518551,Low,551.1442307692307
586,2012-08-09,1,8,0,4,1,1,0.8681256406249883,0.81440916198231,0.620417,0.15610000000000002,1196,6090,7286,1.42281777768901,-0.05249673825585624,-0.4437052440982789,7.086737934510577,76-100,3,0,0,1,0,3,0.15610000000000002,0,0.5385999055796333,Medium,590.9615384615385
587,2012-08-10,1,8,0,5,1,2,0.8182836770310539,0.7729745254299406,0.715833,0.23881300000000003,1065,4721,5786,1.2042994366271695,0.6174225637471094,0.6235885960093066,6.970730078143525,76-100,3,0,0,1,0,3,0.23881300000000003,0,0.5857544593801705,High,752.2884615384615
588,2012-08-11,1,8,0,6,0,2,0.789209613617622,0.7340220816711001,0.732917,0.206479,2247,4052,6299,1.0768322253272713,0.737369966231165,0.20636422951264105,7.717351272185329,76-100,3,0,0,1,0,3,0.206479,0,0.5784251423837867,Medium,1465.2571428571428
589,2012-08-12,1,8,0,0,0,1,0.7995929406833284,0.7423074338195684,0.530417,0.122512,2182,4362,6544,1.1223550587289794,-0.6843901018454728,-0.8771107003328925,7.687997166393016,76-100,3,0,0,1,0,3,0.122512,0,0.42411768881842904,Low,1338.2952380952381
590,2012-08-13,1,8,0,1,1,1,0.8245139224802955,0.7655082575242864,0.545417,0.136212,1207,5676,6883,1.231614229259899,-0.5790745412472031,-0.7003316497667914,7.095893221097532,76-100,3,0,0,1,0,3,0.136212,0,0.4497039100574354,Low,674.1333333333333
591,2012-08-14,1,8,0,2,1,1,0.8317833728704709,0.7845742809647973,0.686667,0.169158,1128,5656,6784,1.2634851293037686,0.41264698771983405,-0.27521029210615144,7.028201432058005,76-100,3,0,0,1,0,3,0.169158,0,0.5711581932988476,Medium,556.1826923076923
592,2012-08-15,1,8,0,3,1,1,0.8068623910735039,0.7547223356922259,0.619583,0.16977099999999998,1198,6149,7347,1.1542259587728494,-0.058352283425120034,-0.26730039736184374,7.088408778675395,76-100,3,0,0,1,0,3,0.16977099999999998,0,0.49991822084849474,Medium,551.1442307692307
593,2012-08-16,1,8,0,4,1,1,0.8224380046966081,0.7555768610801622,0.519167,0.141796,1338,6267,7605,1.222512940354673,-0.7633767722941747,-0.6282780571856885,7.198931240688173,76-100,3,0,0,1,0,3,0.141796,0,0.42698267158432396,Low,590.9615384615385
594,2012-08-17,1,8,0,5,1,1,0.8276290452049165,0.214393200340655,0.570833,0.231354,1483,5665,7148,1.2452716255762646,-0.40062785536949547,0.527340790303281,7.301822342137932,76-100,3,0,0,1,0,3,0.231354,0,0.47243797076145816,High,752.2884615384615
595,2012-08-18,1,8,0,6,0,1,0.7715568361617401,0.7075121051200117,0.603333,0.177867,2827,5038,7865,0.9994384918816932,-0.17244414073991185,-0.16283301098351108,7.946971357693591,76-100,3,0,0,1,0,3,0.177867,0,0.46550570063197116,Medium,1465.2571428571428
596,2012-08-19,1,8,0,0,0,2,0.7185997498431848,0.688456582759537,0.711667,0.08645,1208,3341,4549,0.7672627545034878,0.5881729220502833,-1.3424396143120705,7.0967213784947605,51-75,3,0,0,1,0,3,0.08645,0,0.5114037281716498,Low,1338.2952380952381
597,2012-08-20,1,8,0,1,1,2,0.7185997498431848,0.6784976209803177,0.734167,0.129979,1026,5504,6530,0.7672627545034878,0.7461462629476873,-0.7807596659842005,6.933423025730715,51-75,3,0,0,1,0,3,0.129979,0,0.5275722225431214,Low,674.1333333333333
598,2012-08-21,1,8,0,2,1,1,0.7352145684072228,0.6851369288331306,0.67375,0.0727708,1081,5925,7006,0.8401058434964521,0.3219562479699771,-1.518950270407239,6.985641817639208,51-75,3,0,0,1,0,3,0.0727708,0,0.4953508154643663,Low,556.1826923076923
599,2012-08-22,1,8,0,3,1,1,0.7580583863714129,0.7124778033420738,0.677083,0.0702833,1094,6281,7375,0.9402582621636206,0.34535736553491286,-1.5510479264863029,6.9975959829819265,76-100,3,0,0,1,0,3,0.0702833,0,0.5132684464195153,Low,551.1442307692307
600,2012-08-23,1,8,0,4,1,1,0.7933626952340868,0.7323694742004215,0.635833,0.0845958,1363,6402,7765,1.09504026609625,0.05573957388967178,-1.3663654329660606,7.217443431696533,76-100,3,0,0,1,0,3,0.0845958,0,0.504446182598775,Low,590.9615384615385
601,2012-08-24,1,8,0,5,1,2,0.8016701045161057,0.7456165866659387,0.615,0.0721458,1325,6257,7582,1.1314618105927317,-0.09052969770657798,-1.5270150081155467,7.1891677384203225,76-100,3,0,0,1,0,3,0.0721458,0,0.493027114277405,Low,752.2884615384615
602,2012-08-25,1,8,0,6,0,2,0.7507901820303273,0.7083325019978306,0.712917,0.24440800000000001,1829,4224,6053,0.9083928250782775,0.5969492187668056,0.6957841279740755,7.511524648390866,76-100,3,0,0,1,0,3,0.24440800000000001,0,0.5352510842025149,High,1465.2571428571428
603,2012-08-26,1,8,0,0,0,2,0.7404056089155312,0.6785356873954487,0.845833,0.228858,1483,3772,5255,0.8628645287180435,1.530157422265444,0.49513345379138396,7.301822342137932,51-75,3,0,0,1,0,3,0.228858,0,0.6262594974058504,High,1338.2952380952381
604,2012-08-27,1,8,0,1,1,1,0.8027080634079491,0.7555768610801622,0.7304169999999999,0.128733,989,5928,6917,1.1360124550453434,0.7198173727981189,-0.7968375270794829,6.8966943316227125,76-100,3,0,0,1,0,3,0.128733,0,0.5863116155502438,Low,674.1333333333333
605,2012-08-28,1,8,0,2,1,1,0.8338592906541584,0.7704910200014072,0.62,0.190925,935,6105,7040,1.272586418208995,-0.05542451084048814,0.005661941008616709,6.840546529288687,76-100,3,0,0,1,0,3,0.190925,0,0.5169927602055783,Medium,556.1826923076923
606,2012-08-29,1,8,0,3,1,1,0.7798642454437594,0.7306958645696711,0.552083,0.112562,1177,6520,7697,1.035860036378177,-0.5322723061173326,-1.0055013246491484,7.0707241072602764,76-100,3,0,0,1,0,3,0.112562,0,0.43054979221732703,Low,551.1442307692307
607,2012-08-30,1,8,0,4,1,1,0.8068623910735039,0.7530710408565521,0.590417,0.0771167,1172,6541,7713,1.1542259587728494,-0.2631278594523953,-1.4628726006367851,7.066466970136958,76-100,3,0,0,1,0,3,0.0771167,0,0.4763852723504449,Low,590.9615384615385
608,2012-08-31,1,8,0,5,1,1,0.8785102137397847,0.8011410473567206,0.5875,0.168533,1433,5917,7350,1.4683460740492449,-0.28360822547007175,-0.2832750298144592,7.267525427828172,76-100,3,0,0,1,0,3,0.168533,0,0.5161247505721235,Medium,752.2884615384615
609,2012-09-01,1,9,0,6,0,2,0.8650105179003675,0.8185387117064991,0.638333,0.11318699999999998,2352,3788,6140,1.4091603813726457,0.0732921673227171,-0.997436586940841,7.763021309018518,76-100,3,0,0,1,0,3,0.11318699999999998,0,0.5521647589228953,Low,1465.2571428571428
610,2012-09-02,1,9,0,0,0,2,0.7944019001750202,0.748110593174508,0.815,0.0640708,2613,3197,5810,1.099596373507389,1.3136777769370145,-1.6312114193068796,7.868254265520613,76-100,3,0,0,1,0,3,0.0640708,0,0.6474375486426415,Low,1338.2952380952381
611,2012-09-03,1,9,1,1,0,1,0.8079003499653473,0.7646878606464675,0.7908329999999999,0.151121,1965,4069,6034,1.158776603225461,1.1440003667384555,-0.5079521705777401,7.583247524303362,76-100,3,0,0,1,0,3,0.151121,1965,0.6389142574641454,Medium,674.1333333333333
612,2012-09-04,1,9,0,2,1,1,0.8307441679295374,0.7978437082253911,0.755,0.236321,867,5997,6864,1.2589290218926295,0.892415534543937,0.5914328738187425,6.7650389767805414,76-100,3,0,0,1,0,3,0.236321,0,0.6272118467868008,High,556.1826923076923
613,2012-09-05,1,9,0,3,1,1,0.8442438637689545,0.8268463786500442,0.74125,0.187808,832,6280,7112,1.318114714569229,0.7958762706621897,-0.03455851889025472,6.723832440821209,76-100,3,0,0,1,0,3,0.187808,0,0.6257957640187375,Medium,551.1442307692307
614,2012-09-06,1,9,0,4,1,2,0.7944019001750202,0.7564182601180532,0.810417,0.142421,611,5592,6203,1.099596373507389,1.2815003626555572,-0.6202133194773811,6.415096959171596,76-100,3,0,0,1,0,3,0.142421,0,0.6437968047341394,Low,590.9615384615385
615,2012-09-07,1,9,0,5,1,1,0.8027080634079491,0.7588794507515099,0.73625,0.171646,1045,6459,7504,1.1360124550453434,0.7607710837960999,-0.24310618423692096,6.951772164398911,76-100,3,0,0,1,0,3,0.171646,0,0.5909938116841025,Medium,752.2884615384615
616,2012-09-08,1,9,0,6,0,2,0.7476750593057063,0.6983892918386657,0.799167,0.28110399999999997,1557,4419,5976,0.894735428761912,1.2025136922068544,1.16929391188456,7.350516171833998,51-75,3,0,0,1,0,3,0.28110399999999997,0,0.5975172341201633,High,1465.2571428571428
617,2012-09-09,1,9,0,0,0,1,0.6864105637051321,0.6561276952334547,0.5475,0.224496,2570,5657,8227,0.6261381468872249,-0.5644497203987906,0.438848036377564,7.851661177889265,51-75,3,0,0,1,0,3,0.224496,0,0.3758097836285598,High,1338.2952380952381
618,2012-09-10,1,9,0,1,1,1,0.6531821726261456,0.6387077160885997,0.50375,0.258713,1118,6407,7525,0.4804574318598216,-0.8716201054770761,0.8803698446418184,7.0192966537150445,51-75,3,0,0,1,0,3,0.258713,0,0.3290405194604209,High,674.1333333333333
619,2012-09-11,1,9,0,2,1,1,0.6459139682850602,0.6237935571673546,0.52,0.0920542,1070,6697,7767,0.4485919947744789,-0.7575282481622844,-1.270125369408235,6.975413927455952,51-75,3,0,0,1,0,3,0.0920542,0,0.3358752635082313,Low,556.1826923076923
620,2012-09-12,1,9,0,3,1,1,0.6729121139148047,0.6445108754435394,0.577083,0.131846,1050,6820,7870,0.5669579171691514,-0.35674637178688334,-0.7566686815019446,6.956545443151569,51-75,3,0,0,1,0,3,0.131846,0,0.3883261414342972,Low,551.1442307692307
621,2012-09-13,1,9,0,4,1,1,0.6895256864297532,0.6569585931913098,0.6370830000000001,0.0827208,1054,6750,7804,0.6397955432035909,0.06451587060619483,-1.390559646090983,6.960347729101308,51-75,3,0,0,1,0,3,0.0827208,0,0.4392850928877265,Low,590.9615384615385
622,2012-09-14,1,9,0,5,1,1,0.7154846271185639,0.6760246166318207,0.6725,0.10386300000000001,1379,6630,8009,0.7536053581871228,0.3131799512534549,-1.1177495699684559,7.229113877793302,51-75,3,0,0,1,0,3,0.10386300000000001,0,0.4811634117372342,Low,752.2884615384615
623,2012-09-15,1,9,0,6,0,1,0.6843333998723548,0.6652400074347647,0.501667,0.247521,3160,5554,8714,0.6170313950234723,-0.8862449263254896,0.7359529735516134,8.058327306580958,51-75,3,0,0,1,0,3,0.247521,0,0.34330748371376457,High,1465.2571428571428
624,2012-09-16,1,9,0,0,0,1,0.649029091009681,0.6353880621621933,0.57,0.0901833,2166,5167,7333,0.4622493910908434,-0.4064763795013866,-1.2942666778537912,7.680637427560936,51-75,3,0,0,1,0,3,0.0901833,0,0.36994658187551815,Low,1338.2952380952381
625,2012-09-17,1,9,0,1,1,2,0.6500670499015249,0.622163264491753,0.734583,0.15174200000000002,1022,5847,6869,0.4668000355434571,0.7490670144949457,-0.49993904719076565,6.92951677076365,51-75,3,0,0,1,0,3,0.15174200000000002,0,0.47752820371781185,Medium,674.1333333333333
626,2012-09-18,1,9,0,2,1,2,0.7030241362200802,0.6379371993409522,0.8725,0.357587,371,3702,4073,0.6989757729216625,1.717387425897048,2.1561984465157362,5.916202062607435,51-75,3,0,0,1,0,3,0.357587,0,0.61338855885202,High,556.1826923076923
627,2012-09-19,1,9,0,3,1,1,0.614762741038851,0.6055636822247168,0.536667,0.215175,788,6803,7591,0.3120180316108278,-0.6405086182628607,0.31857376409094884,6.669498089857879,51-75,3,0,0,1,0,3,0.215175,0,0.32992287594509706,Medium,551.1442307692307
628,2012-09-20,1,9,0,4,1,1,0.6074945366977655,0.5947843235676789,0.618333,0.118167,939,6781,7720,0.2801525945254852,-0.0671285801416423,-0.9331767568810465,6.844815479208263,51-75,3,0,0,1,0,3,0.118167,0,0.37563391935993945,Low,590.9615384615385
629,2012-09-21,1,9,0,5,1,1,0.6729121139148047,0.6469996314120907,0.66875,0.15422899999999998,1250,6917,8167,0.5669579171691514,0.2868510611038873,-0.4678478429018688,7.1308988302963465,51-75,3,0,0,1,0,3,0.15422899999999998,0,0.4500099761805256,Medium,752.2884615384615
630,2012-09-22,1,9,0,6,0,1,0.7362525272990665,0.6975583938808108,0.6466670000000001,0.283583,2512,5883,8395,0.8446564879490653,0.13180549279111606,1.2012818875307911,7.828834527588089,51-75,3,0,0,1,0,3,0.283583,0,0.47611021307090556,High,1465.2571428571428
631,2012-09-23,1,9,0,0,0,1,0.5856886776254193,0.577380096042878,0.467083,0.22325799999999998,2454,5453,7907,0.1845508203109304,-1.1290604828408592,0.4228734039249482,7.805474625270857,51-75,4,0,0,0,1,,0.22325799999999998,0,0.2735652246113138,High,1338.2952380952381
632,2012-09-24,1,9,0,1,1,1,0.5669979412776939,0.5558266292688202,0.492917,0.14240399999999998,1001,6435,7436,0.10260644241274011,-0.9476790033411466,-0.6204326803430473,6.90875477931522,51-75,4,0,0,0,1,,0.14240399999999998,0,0.27948292422077703,Low,674.1333333333333
633,2012-09-25,1,9,0,2,1,1,0.6116476183142302,0.6105188793667428,0.57,0.236321,845,6693,7538,0.29836063529446333,-0.4064763795013866,0.5914328738187425,6.739336627357174,51-75,4,0,0,0,1,,0.236321,0,0.3486391424391112,High,556.1826923076923
634,2012-09-26,1,9,0,3,1,1,0.7175617909513412,0.6793455831932314,0.630833,0.2444,787,6946,7733,0.7627121100508756,0.020634387023581932,0.695680899331409,6.668228248417403,51-75,4,0,0,0,1,,0.2444,0,0.4526616572712074,High,551.1442307692307
635,2012-09-27,1,9,0,4,1,2,0.7362525272990665,0.6942597421144766,0.690833,0.134342,751,6642,7393,0.8446564879490653,0.44189662941666014,-0.7244613449900477,6.621405651764134,51-75,4,0,0,0,1,,0.134342,0,0.508627542191596,Low,590.9615384615385
636,2012-09-28,1,9,0,5,1,2,0.697833095711772,0.6652347568947466,0.69,0.164179,1045,6370,7415,0.676217087700072,0.43604810528476895,-0.33945721858561273,6.951772164398911,51-75,4,0,0,0,1,,0.164179,0,0.48150483604112265,Medium,752.2884615384615
637,2012-09-29,1,9,0,6,0,1,0.6023022501403674,0.5922955675991275,0.542917,0.227604,2589,5966,8555,0.25738844634536795,-0.5966271346802485,0.47895236405343566,7.859026979751538,51-75,4,0,0,0,1,,0.227604,0,0.32700013073945783,High,1465.2571428571428
638,2012-09-30,1,9,0,0,0,1,0.5825735549007983,0.57571304958715,0.583333,0.134958,2015,4874,6889,0.17089342399456495,-0.3128648882042712,-0.7165127395047397,7.608374474380783,51-75,4,0,0,0,1,,0.134958,0,0.33983437950094736,Low,1338.2952380952381
639,2012-10-01,1,10,0,1,1,2,0.575304104510623,0.5682795975566087,0.649167,0.0908042,763,6015,6778,0.13902252395069548,0.14935808622416058,-1.28625484482485,6.637258031284457,51-75,4,0,0,0,1,,0.0908042,0,0.3734684396128476,Low,674.1333333333333
640,2012-10-02,1,10,0,2,1,3,0.6625275408000084,0.6080957551484171,0.871667,0.10447500000000001,315,4324,4639,0.521429620808917,1.711538901765157,-1.109852578804481,5.752572638825633,51-75,4,0,0,0,1,,0.10447500000000001,0,0.577503393906521,Low,556.1826923076923
641,2012-10-03,1,10,0,3,1,2,0.7455978954729294,0.6826534234045972,0.79375,0.0665458,728,6844,7572,0.8856286768981613,1.1644807327561328,-1.5992750579819819,6.590301048196686,51-75,4,0,0,0,1,,0.0665458,0,0.5918183295316377,Low,551.1442307692307
642,2012-10-04,1,10,0,4,1,2,0.7455978954729294,0.6942597421144766,0.722917,0.117546,891,6437,7328,0.8856286768981613,0.6671595924989853,-0.9411898802680209,6.792344427470809,51-75,4,0,0,0,1,,0.117546,0,0.5390053938016037,Low,590.9615384615385
643,2012-10-05,1,10,0,5,1,1,0.6926408091543738,0.6577842406091468,0.6275,0.10635,1516,6640,8156,0.6534529395199544,-0.002766730541353754,-1.0856583656795586,7.323830566202317,51-75,4,0,0,0,1,,0.10635,0,0.4346321077443695,Low,752.2884615384615
644,2012-10-06,1,10,0,6,0,1,0.6168399048716282,0.6030919905112241,0.664167,0.268025,3031,4934,7965,0.32112478347458007,0.2546736468224293,1.0005279847054338,8.016647877057803,51-75,4,0,0,0,1,,0.268025,0,0.40968470909887467,High,1465.2571428571428
645,2012-10-07,1,10,0,0,0,2,0.44446895007654474,0.4472717143958256,0.708333,0.14116199999999998,781,2729,3510,-0.434588121336637,0.5647647834479742,-0.6364589271169959,6.660575149839686,41-50,4,0,0,0,1,,0.14116199999999998,0,0.3148320248145692,Low,1338.2952380952381
646,2012-10-08,1,10,1,1,0,2,0.403972354656473,0.4049983040755741,0.709583,0.18967900000000001,874,4604,5478,-0.6121342734493823,0.5735410801644965,-0.01041592008666515,6.773080375655535,41-50,4,0,0,0,1,,0.18967900000000001,874,0.2866519153342041,Medium,674.1333333333333
647,2012-10-09,1,10,0,2,1,2,0.4828896277129293,0.471291622343358,0.7616669999999999,0.1903,601,5791,6392,-0.2661432581291164,0.9392247907111803,-0.0024027966996910087,6.398594934535208,41-50,4,0,0,0,1,,0.1903,0,0.3678010940712237,Medium,556.1826923076923
648,2012-10-10,1,10,0,3,1,1,0.5669979412776939,0.5566522766866572,0.630833,0.187821,780,6911,7691,0.10260644241274011,0.020634387023581932,-0.03439077234592212,6.659293919683638,51-75,4,0,0,0,1,,0.187821,0,0.35768101229003146,Medium,551.1442307692307
